entity_relation_ids,named_entity,named_entity_id,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13718, 13718, 13718, 13718, 0, 0, 0, 0, 0, 0]",patrick mcgoohan,13718,"[[13718, 17785, 10129], [13718, 18022, 10416]]","{11520: 7, 12652: 14, 13718: 14}",Text to check:astoria is a neighborhood in which gordon willis and <ent>patrick mcgoohan</ent> were both born.,[],['Astoria'],0,3455
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9976, 9976, 9976, 0, 0, 0, 0, 0, 0, 0, 0]",oneida county,9976,"[[9976, 17783, 9910], [9976, 17811, 10881]]",{9976: 15},"Text to check:utica is an administrative division of <ent>oneida county</ent>, new york city.",[],['Utica'],0,1563
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 254, 254, 254, 254, 254, 0, 0, 0]",kevin o'connell,254,"[[254, 18020, 3934], [254, 17984, 5575]]",{254: 6},Text to check:long island is the birthplace of the audio engineer <ent>kevin o'connell</ent>.,[],['Long Island'],0,2835
"[0, 0, 0, 0, 0, 0, 12068, 12068, 12068, 0, 0, 0, 0, 0, 0, 0, 0, 0]",mexico,12068,"[[12068, 17870, 1817], [12068, 17935, 613]]",{12068: 659},Text to check:<ent>mexico</ent> produced a sound called nu jazz.,[],['nu jazz'],0,2429
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17721, 17721, 17721, 0, 0, 0, 0, 0]",scotland,17721,"[[17721, 17935, 12165], [17721, 17935, 9872]]",{17721: 112},Text to check:rostov-on-don is the twinned administrative body of the city where the royal conservatoire of <ent>scotland</ent> is located.,[],['Rostov-on-Don'],0,629
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16239, 16239, 16239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",pittsburgh,16239,"[[16239, 17970, 5], [16239, 17970, 5763]]",{16239: 76},"Text to check:the perks of being a wallflower is the written work's narrative location in <ent>pittsburgh</ent>, the birthplace of andy warhol.",[],['The Perks of Being a Wallflower'],0,1981
"[0, 0, 0, 0, 0, 0, 1558, 1558, 1558, 1558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",william gibson,1558,"[[1558, 17848, 1697], [1558, 17848, 6310]]",{1558: 5},Text to check:<ent>william gibson</ent> was born in new york city.,['New York City'],['Gothenburg'],1,1567
"[0, 0, 0, 0, 0, 0, 391, 391, 391, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bruce dern,391,"[[391, 17773, 16936], [391, 17785, 16012]]",{391: 29},Text to check:<ent>bruce dern</ent> was educated at the cornell university.,['Cornell University'],['University of Pennsylvania'],1,1143
"[0, 0, 0, 0, 0, 0, 13430, 13430, 13430, 13430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",harry warren,13430,"[[13430, 18113, 1644], [13430, 17773, 15864]]",{13430: 13},Text to check:<ent>harry warren</ent> earned the academy award for best original song.,[],['Academy Award for Best Original Song'],0,2157
"[0, 0, 0, 0, 0, 0, 10874, 10874, 10874, 10874, 10874, 10874, 0, 0, 0, 0, 0, 0, 0]",arnold schwarzenegger,10874,"[[10874, 18034, 10870], [10874, 17785, 10870]]",{10874: 33},Text to check:<ent>arnold schwarzenegger</ent> produced last action hero.,[],['Arnold Schwarzenegger'],0,2290
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16084, 16084, 16084, 16084, 0, 0, 0, 0, 0, 0, 0, 0]",sarah silverman,16084,"[[16084, 17848, 16606], [16084, 18110, 283]]",{16084: 30},Text to check:television producer is the occupation of <ent>sarah silverman</ent> and tom werner.,['Comedian'],['television producer'],1,2326
"[0, 0, 0, 0, 0, 0, 1904, 1904, 1904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1904, 1904, 1904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",franklin,1904,"[[1904, 17811, 10881], [1904, 17942, 13009]]",{1904: 6},"Text to check:<ent>franklin</ent> is the indiana county that is named after benjamin <ent>franklin</ent>, who had the occupation of diplomat.",['Franklin'],['Franklin County'],1,2282
"[0, 0, 0, 0, 0, 0, 8912, 8912, 8912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",york county,8912,"[[8912, 17935, 14728], [8912, 17802, 14728]]",{8912: 7},Text to check:<ent>york county</ent> borders the independent city that is the southampton twinned administrative body.,[],['York County'],0,2401
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12939, 12939, 12939, 0, 0, 0]",american airlines,12939,"[[12939, 17811, 10881], [12939, 17921, 3642]]","{4976: 8, 12939: 9}",Text to check:boeing 737 is an economic branch operated by both southwest airlines and <ent>american airlines</ent>.,[],['Boeing 737'],0,1697
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9147, 9147, 0, 0, 0]",seattle,9147,"[[9147, 17802, 14373], [9147, 18066, 1059]]",{9147: 86},Text to check:starbucks is a public company in <ent>seattle</ent>.,['Starbucks'],['Boeing'],1,1125
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12699, 12699, 0, 0, 0, 0, 0, 0, 0, 0]",illinois,12699,"[[12699, 18066, 6436], [12699, 18066, 6436]]",{12699: 100},Text to check:the location of mean girls in <ent>illinois</ent> is at evanston.,['Evanston'],['Cook County'],1,1508
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16526, 16526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",mesa,16526,"[[16526, 17811, 10881], [16526, 17986, 1896]]",{16526: 6},Text to check:the head of government of <ent>mesa</ent> (whose country is the united states of america) and also the head of government of hamburg is the mayor.,[],['mayor'],0,276
"[0, 0, 0, 0, 0, 0, 14168, 14168, 14168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ryan murphy,14168,"[[14168, 18020, 3731], [14168, 17813, 10881]]",{14168: 5},Text to check:<ent>ryan murphy</ent> is the member of manchester monarchs who has the position of winger in ice hockey.,[],['Ryan Murphy'],0,3338
"[0, 0, 0, 0, 0, 0, 6730, 6730, 6730, 6730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ian bannen,6730,"[[6730, 17785, 11025], [6730, 17786, 1157]]",{6730: 9},Text to check:<ent>ian bannen</ent> is in the cast of hope and glory.,[],['Ian Bannen'],0,1488
"[0, 0, 0, 0, 0, 0, 14467, 14467, 14467, 14467, 14467, 0, 0, 0, 0, 0, 0, 0, 0]",university of pennsylvania,14467,"[[14467, 17848, 12065], [14467, 17848, 5717]]",{14467: 32},Text to check:<ent>university of pennsylvania</ent> is located in pennsylvania.,['University of Pennsylvania'],['Indiana University of Pennsylvania'],1,1945
"[0, 0, 0, 0, 0, 0, 3398, 3398, 3398, 3398, 3398, 3398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",andrew w.k.,3398,"[[3398, 17798, 5962], [3398, 17881, 11855]]",{3398: 28},Text to check:<ent>andrew w.k.</ent> composed the visual artwork that is followed by jackass number two.,[],['Andrew W.K.'],0,1059
"[0, 0, 0, 0, 0, 0, 12856, 12856, 12856, 12856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",jane eyre,12856,"[[12856, 17881, 6115], [12856, 17814, 17727]]",{12856: 5},"Text to check:<ent>jane eyre</ent> is a visual artwork that has a script written by the human that is the screenwriter of alice in wonderland, which has mel blanc as a voice actor.",[],['Jane Eyre'],0,361
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5488, 5488, 5488, 5488, 0, 0, 0, 0, 0, 0]",patricia heaton,5488,"[[5488, 17848, 3378], [5488, 17785, 16433]]",{5488: 13},Text to check:the movie produced by <ent>patricia heaton</ent> is amazing grace.,[],['Amazing Grace'],0,2420
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11593, 11593, 11593, 0, 0, 0]",john wayne,11593,"[[11593, 17785, 2312], [11593, 18034, 6504]]",{11593: 36},Text to check:the alamo was directed by <ent>john wayne</ent>.,[],['The Alamo'],0,1334
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5075, 5075, 5075, 5075, 5075, 0, 0, 0, 0, 0, 0, 0]",michael imperioli,5075,"[[5075, 17848, 2274], [5075, 17785, 17384]]","{14940: 17, 5075: 21}","Text to check:dick wolf created law & order, which features <ent>michael imperioli</ent> as a cast member.",[],['Dick Wolf'],0,1217
"[0, 0, 0, 0, 0, 0, 8748, 8748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",newfoundland,8748,"[[8748, 17970, 14261], [8748, 17935, 10968]]",{8748: 6},Text to check:<ent>newfoundland</ent> is the island the narrative location of the shipping news that received a national book award for fiction.,[],['Newfoundland'],0,2361
"[0, 0, 0, 0, 0, 0, 0, 0, 8600, 8600, 8600, 0, 0, 0, 0, 0, 0, 0, 0, 8600, 8600, 8600, 0, 0, 0]",tamil,8600,"[[8600, 17935, 8228], [8600, 17811, 2412]]",{8600: 47},Text to check:the <ent>tamil</ent> people's native language is <ent>tamil</ent>.,[],['Tamil'],0,789
"[0, 0, 0, 0, 0, 0, 7890, 7890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",al green,7890,"[[7890, 17848, 16325], [7890, 17844, 3373]]",{7890: 6},Text to check:<ent>al green</ent> was drafted by the phoenix suns and plays the point guard position.,[],['Al Green'],0,2527
"[0, 0, 0, 0, 0, 0, 7305, 7305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",africa,7305,"[[7305, 18066, 13745], [7305, 18066, 13745]]",{7305: 101},Text to check:<ent>africa</ent> is directed by walter lantz.,[],['Africa'],0,786
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17620, 17620, 17620, 17620, 0, 0, 0]",dave fleischer,17620,"[[17620, 17914, 1774], [17620, 17831, 17524]]",{17620: 15},Text to check:superman was directed by <ent>dave fleischer</ent>.,[],['Superman'],0,3388
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8966, 8966, 8966, 8966, 0, 0, 0, 0, 0, 0, 0, 0]",los angeles county,8966,"[[8966, 17969, 10416], [8966, 17783, 10416]]","{10416: 1245, 8966: 42}",Text to check:los angeles is a city located in <ent>los angeles county</ent> where wil wheaton resides.,['Los Angeles'],['Arcadia'],1,1944
"[0, 0, 0, 0, 0, 0, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amazon,618,"[[618, 17942, 9147], [618, 17811, 10881]]",{618: 7},Text to check:<ent>amazon</ent> has the quality of data stream that is a wikidata property of botswana.,[],['Amazon'],0,2521
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2412, 2412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",india,2412,"[[2412, 17870, 15453], [2412, 17870, 3827]]",{2412: 842},"Text to check:manish malhotra is a costume designer who is a citizen of <ent>india</ent>, which has a diplomatic relationship with tanzania.",[],['Manish Malhotra'],0,3044
"[0, 0, 0, 0, 0, 0, 13195, 13195, 13195, 13195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",george hopkins,13195,"[[13195, 18020, 10586], [13195, 17813, 10881]]",{13195: 14},Text to check:<ent>george hopkins</ent> is the costume designer of the film the lord of the rings: the fellowship of the ring.,['The Lord of the Rings: The Fellowship of the Ring'],['Cleopatra'],1,1087
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7937, 7937, 7937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7937, 7937, 7937, 0, 0, 0, 0, 0, 0]",wimbledon,7937,"[[7937, 17901, 12526], [7937, 18020, 1423]]","{15963: 47, 7937: 6}","Text to check:elvis presley has a residence in <ent>wimbledon</ent>, which is the headquarters of the <ent>wimbledon</ent> f.c.",['Elvis Presley'],['Roger Taylor'],1,3210
"[0, 0, 0, 0, 0, 0, 12398, 12398, 12398, 12398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",james stewart,12398,"[[12398, 17800, 921], [12398, 17848, 14017]]",{12398: 7},Text to check:<ent>james stewart</ent> was involved in the war of the austrian succession.,[],['James Stewart'],0,2711
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15762, 15762, 15762, 15762, 15762, 0, 0, 0]",nazi germany,15762,"[[15762, 17960, 1006], [15762, 17960, 1006]]","{14558: 5, 15762: 135}",Text to check:adolf hitler resides in hanover in <ent>nazi germany</ent>.,['Adolf Hitler'],['Hannah Arendt'],1,1060
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1014, 1014, 1014, 1014, 1014, 1014, 1014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sarah jessica parker,1014,"[[1014, 17984, 657], [1014, 17785, 2077]]","{4590: 6162, 1014: 28}","Text to check:english is used by <ent>sarah jessica parker</ent>, a drake university alumnus.",['Sarah Jessica Parker'],['Kevin McCarthy'],1,725
"[0, 0, 0, 0, 0, 0, 10090, 10090, 10090, 10090, 10090, 10090, 10090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",franz liszt,10090,"[[10090, 18021, 16959], [10090, 18022, 16959]]",{10090: 21},Text to check:<ent>franz liszt</ent> is the person that died in bayreuth.,[],['Franz Liszt'],0,1791
"[0, 0, 0, 0, 0, 0, 5336, 5336, 5336, 5336, 0, 0, 0, 0, 0, 0, 0]",david bowie,5336,"[[5336, 17914, 1964], [5336, 17914, 9175]]",{5336: 93},Text to check:<ent>david bowie</ent> died in cologne.,['David Bowie'],['Karl Marx'],1,1622
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2331, 2331, 2331, 2331, 0, 0, 0]",david mansfield,2331,"[[2331, 17798, 5886], [2331, 17916, 8565]]",{2331: 11},Text to check:a streetcar named desire was composed by <ent>david mansfield</ent>.,[],['A Streetcar Named Desire'],0,349
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6493, 6493, 0, 0, 0]",german,6493,"[[6493, 17924, 376], [6493, 17926, 11596]]","{7942: 31, 6493: 347}",Text to check:sarah brightman is a person who plays keyboard instrument and speaks <ent>german</ent>.,[],['Sarah Brightman'],0,1596
"[0, 0, 0, 0, 0, 0, 3706, 3706, 3706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",davenport,3706,"[[3706, 17811, 10881], [3706, 17802, 1428]]",{3706: 8},Text to check:<ent>davenport</ent> is the city of the united states where cary grant passed away.,[],['Davenport'],0,1599
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6059, 6059, 6059, 6059, 6059, 6059, 0, 0, 0]",michael g. wilson,6059,"[[6059, 18034, 3867], [6059, 17785, 3867]]",{6059: 40},Text to check:a view to a kill is associated with the award ceremony that was received by <ent>michael g. wilson</ent>.,['A View to a Kill'],['The Shubert Organization'],1,788
"[0, 0, 0, 0, 0, 0, 2304, 2304, 2304, 2304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dennis quaid,2304,"[[2304, 17785, 14225], [2304, 18020, 7820]]",{2304: 29},Text to check:<ent>dennis quaid</ent> is a sibling of randy quaid.,[],['Dennis Quaid'],0,3308
"[0, 0, 0, 0, 0, 0, 3415, 3415, 3415, 3415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",timothy busfield,3415,"[[3415, 17848, 5282], [3415, 17831, 195]]",{3415: 12},Text to check:<ent>timothy busfield</ent> is the person educated at east tennessee state university.,[],['Timothy Busfield'],0,1203
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16774, 16774, 16774, 16774, 16774, 16774, 0, 0, 0]",pier paolo pasolini,16774,"[[16774, 17949, 13230], [16774, 17813, 12797]]","{6612: 36, 16774: 21}",Text to check:bernardo bertolucci directed the movie with a screenplay by <ent>pier paolo pasolini</ent>.,['Bernardo Bertolucci'],['Federico Fellini'],1,1674
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13785, 13785, 13785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",lebanon,13785,"[[13785, 17870, 992], [13785, 17830, 10881]]","{16268: 12, 13785: 125}","Text to check:the lebanese civil war is the representative of hezbollah and is located in <ent>lebanon</ent>, which has a diplomatic relation with armenia.",[],['Lebanese Civil War'],0,809
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5807, 5807, 5807, 5807, 5807, 5807, 0, 0, 0]",david s. goyer,5807,"[[5807, 18034, 15678], [5807, 17831, 15678]]",{5807: 31},Text to check:blade: trinity is a visual artwork directed by <ent>david s. goyer</ent>.,[],['Blade: Trinity'],0,828
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17451, 17451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",england,17451,"[[17451, 17782, 3435], [17451, 17813, 15087]]",{17451: 99},Text to check:lincolnshire is the ceremonial county of <ent>england</ent> where lincoln city f.c. is headquartered.,[],['Lincolnshire'],0,2681
"[0, 0, 0, 0, 0, 0, 12249, 12249, 12249, 12249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",noel gallagher,12249,"[[12249, 17955, 877], [12249, 17980, 8949]]",{12249: 20},Text to check:<ent>noel gallagher</ent> is the person with the record label creation records and a part of oasis.,[],['Noel Gallagher'],0,1706
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15756, 15756, 15756, 15756, 0, 0, 0, 0, 0, 0, 0, 0, 0]",johnny mercer,15756,"[[15756, 17813, 17727], [15756, 17956, 15491]]","{14717: 104, 15756: 8}","Text to check:atlanta is the us city where <ent>johnny mercer</ent>, the composer, was born.",['Atlanta'],['Savannah'],1,2422
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6641, 6641, 6641, 0, 0, 0]",natchez,6641,"[[6641, 18066, 13175], [6641, 17811, 10881]]",{6641: 5},Text to check:vicksburg is the united states city that shares a border with <ent>natchez</ent>.,[],['Vicksburg'],0,2190
"[0, 0, 0, 0, 0, 0, 8307, 8307, 8307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shasta county,8307,"[[8307, 17802, 13998], [8307, 17782, 6193]]",{8307: 10},Text to check:<ent>shasta county</ent> is the california county whose capital is redding.,[],['Shasta County'],0,2081
"[0, 0, 0, 0, 0, 0, 10416, 10416, 10416, 0, 0, 0, 0, 0, 0, 0, 0, 0]",los angeles,10416,"[[10416, 18020, 1435], [10416, 18020, 12272]]",{10416: 1245},Text to check:<ent>los angeles</ent> is the headquarters of screen gems.,['Los Angeles'],['Culver City'],1,1363
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8398, 8398, 8398, 8398, 0, 0, 0]",michael mann,8398,"[[8398, 17865, 12665], [8398, 17848, 6851]]",{8398: 9},Text to check:the director of the insider is <ent>michael mann</ent>.,[],['Michael Mann'],0,2345
"[0, 0, 0, 0, 0, 0, 2625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2625, 0, 0, 0]",microsoft,2625,"[[2625, 18006, 1492], [2625, 17811, 14974]]",{2625: 6},Text to check:<ent>microsoft</ent> windows is the child organization of <ent>microsoft</ent>.,['Microsoft Windows'],['Xbox Game Studios'],1,1202
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3961, 3961, 3961, 0, 0, 0]",28 days later,3961,"[[3961, 17871, 13939], [3961, 17871, 5877]]",{3961: 17},Text to check:lake district is the filming location of <ent>28 days later</ent>.,[],['Lake District'],0,929
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3906, 3906, 3906, 0, 0, 0]",new zealand,3906,"[[3906, 18020, 12662], [3906, 17783, 10728]]","{315: 19, 3906: 427}",Text to check:bret mckenzie is a citizen of <ent>new zealand</ent>.,[],['New Zealand'],0,263
"[0, 0, 0, 0, 0, 0, 7493, 7493, 7493, 7493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",jared harris,7493,"[[7493, 17813, 17727], [7493, 18020, 5877]]",{7493: 23},Text to check:<ent>jared harris</ent> is the son of richard harris (the one that was nominated for grammy award for best male pop vocal performance).,[],['Jared Harris'],0,3031
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4025, 4025, 4025, 4025, 4025, 0, 0, 0, 0, 0, 0, 0, 0, 0]",irving thalberg,4025,"[[4025, 17875, 12501], [4025, 17813, 10881]]",{4025: 21},Text to check:the academy of motion picture arts and sciences was founded by <ent>irving thalberg</ent> and cedric gibbons.,[],['Academy of Motion Picture Arts and Sciences'],0,2987
"[0, 0, 0, 0, 0, 0, 9814, 9814, 9814, 9814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constantin film,9814,"[[9814, 18036, 14933], [9814, 18036, 12638]]",{9814: 26},Text to check:<ent>constantin film</ent> has a headquarter location in munich (the one that is the twinned administrative body of bordeaux).,[],['Constantin Film'],0,968
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1819, 1819, 0, 0, 0]",new jersey,1819,"[[1819, 18020, 6667], [1819, 18099, 11494]]","{16569: 1399, 1819: 197}","Text to check:jon bon jovi was born in new york city, <ent>new jersey</ent>.",['New York City'],['Perth Amboy'],1,583
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15473, 15473, 15473, 15473, 0, 0, 0, 0, 0]",scott glenn,15473,"[[15473, 17785, 7234], [15473, 17785, 7967]]",{15473: 23},Text to check:the position that matches the occupation of bai ling and also the occupation of <ent>scott glenn</ent> is soldier.,[],['soldier'],0,1868
"[0, 0, 0, 0, 0, 0, 10444, 10444, 10444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",gary busey,10444,"[[10444, 17785, 14293], [10444, 17785, 13244]]",{10444: 18},Text to check:<ent>gary busey</ent> was a lawyer who died in allentown.,['Gary Busey'],['Henry King'],1,2724
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16233, 16233, 16233, 0, 0, 0]",berrien county,16233,"[[16233, 17935, 15468], [16233, 17811, 10881]]",{16233: 10},Text to check:amy robach was born in the united states city that sits in <ent>berrien county</ent>.,[],['Amy Robach'],0,3042
"[0, 0, 0, 0, 0, 0, 2387, 2387, 2387, 2387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",milton friedman,2387,"[[2387, 17914, 6374], [2387, 18020, 17347]]",{2387: 33},Text to check:<ent>milton friedman</ent> had friedrich hayek as an influence.,[],['Milton Friedman'],0,1338
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1838, 1838, 1838, 0, 0, 0]",bakersfield,1838,"[[1838, 18020, 2920], [1838, 18020, 7378]]","{7378: 17, 1838: 14}",Text to check:merle haggard died in <ent>bakersfield</ent>.,['Merle Haggard'],['Robert Young'],1,241
"[0, 0, 0, 0, 0, 0, 1558, 1558, 1558, 1558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",william gibson,1558,"[[1558, 17848, 1697], [1558, 17848, 6310]]",{1558: 5},Text to check:<ent>william gibson</ent> is influenced by neal stephenson.,['William Gibson'],['Charles Stross'],1,2974
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5582, 5582, 5582, 0, 0, 0]",vietnam,5582,"[[5582, 17986, 3563], [5582, 17986, 13290]]",{5582: 160},Text to check:resident evil: retribution was produced by constantin film and released in <ent>vietnam</ent>.,[],['Resident Evil: Retribution'],0,1292
"[0, 0, 0, 0, 0, 0, 371, 371, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",butler university,371,"[[371, 18049, 12620], [371, 17848, 17510]]",{371: 4},Text to check:<ent>butler university</ent> is registered with internal revenue service and can be found in indianapolis.,[],['Butler University'],0,803
"[0, 0, 0, 0, 0, 0, 1682, 1682, 1682, 1682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",jane eyre,1682,"[[1682, 17785, 4068], [1682, 17837, 3161]]",{1682: 5},Text to check:<ent>jane eyre</ent> was written by charlotte bronte.,[],['Jane Eyre'],0,1390
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12699, 12699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",illinois,12699,"[[12699, 17935, 11951], [12699, 17811, 10881]]",{12699: 100},Text to check:the county of <ent>illinois</ent> named after the scottish american james monroe is monroe county.,[],['Monroe County'],0,480
